"Time (s)","Recording (a.u.)"
6.097916667E-2,1.831054688E-3
6.100000000E-2,2.136230469E-3
6.102083333E-2,1.739501953E-3
6.104166667E-2,1.281738281E-3
6.106250000E-2,1.373291016E-3
6.108333333E-2,1.556396484E-3
6.110416667E-2,1.281738281E-3
6.112500000E-2,1.556396484E-3
6.114583333E-2,1.739501953E-3
6.116666667E-2,1.892089844E-3
6.118750000E-2,2.014160156E-3
6.120833333E-2,1.708984375E-3
6.122916667E-2,1.464843750E-3
6.125000000E-2,2.075195312E-3
6.127083333E-2,1.708984375E-3
6.129166667E-2,2.014160156E-3
6.131250000E-2,2.197265625E-3
6.133333333E-2,1.953125000E-3
6.135416667E-2,2.380371094E-3
6.137500000E-2,9.765625000E-4
6.139583333E-2,1.678466797E-3
6.141666667E-2,1.129150391E-3
6.143750000E-2,8.544921875E-4
6.145833333E-2,1.403808594E-3
6.147916667E-2,6.408691406E-4
6.150000000E-2,1.251220703E-3
6.152083333E-2,7.019042969E-4
6.154166667E-2,1.708984375E-3
6.156250000E-2,1.403808594E-3
6.158333333E-2,1.251220703E-3
6.160416667E-2,1.464843750E-3
6.162500000E-2,1.098632812E-3
6.164583333E-2,1.403808594E-3
6.166666667E-2,1.831054688E-4
6.168750000E-2,1.220703125E-4
6.170833333E-2,-9.460449219E-4
6.172916667E-2,-2.136230469E-4
6.175000000E-2,-3.967285156E-4
6.177083333E-2,-4.272460938E-4
6.179166667E-2,-1.220703125E-4
6.181250000E-2,-1.220703125E-4
6.183333333E-2,5.187988281E-4
6.185416667E-2,-6.408691406E-4
6.187500000E-2,0.000000000E0
6.189583333E-2,-3.051757812E-5
6.191666667E-2,-3.051757812E-5
6.193750000E-2,-6.103515625E-5
6.195833333E-2,-9.765625000E-4
6.197916667E-2,-1.098632812E-3
6.200000000E-2,-1.434326172E-3
6.202083333E-2,-1.037597656E-3
6.204166667E-2,-6.713867188E-4
6.206250000E-2,-5.187988281E-4
6.208333333E-2,6.103515625E-5
6.210416667E-2,-3.356933594E-4
6.212500000E-2,-3.356933594E-4
6.214583333E-2,-1.037597656E-3
6.216666667E-2,-1.617431641E-3
6.218750000E-2,-1.403808594E-3
6.220833333E-2,-1.556396484E-3
6.222916667E-2,-1.342773438E-3
6.225000000E-2,-2.014160156E-3
6.227083333E-2,-1.159667969E-3
6.229166667E-2,-1.281738281E-3
6.231250000E-2,-1.068115234E-3
6.233333333E-2,-5.187988281E-4
6.235416667E-2,-1.800537109E-3
6.237500000E-2,-1.403808594E-3
6.239583333E-2,-2.502441406E-3
6.241666667E-2,-2.990722656E-3
6.243750000E-2,-3.082275391E-3
6.245833333E-2,-3.814697266E-3
6.247916667E-2,-3.662109375E-3
6.250000000E-2,-4.150390625E-3
6.252083333E-2,-2.807617188E-3
6.254166667E-2,-2.197265625E-3
6.256250000E-2,-1.953125000E-3
6.258333333E-2,-1.525878906E-3
6.260416667E-2,-1.922607422E-3
6.262500000E-2,-1.434326172E-3
6.264583333E-2,-1.220703125E-3
6.266666667E-2,-1.464843750E-3
6.268750000E-2,-1.220703125E-3
6.270833333E-2,-9.460449219E-4
6.272916667E-2,-5.493164062E-4
6.275000000E-2,-6.103515625E-4
6.277083333E-2,-6.408691406E-4
6.279166667E-2,0.000000000E0
6.281250000E-2,2.136230469E-4
6.283333333E-2,-9.155273438E-5
6.285416667E-2,-3.051757812E-5
6.287500000E-2,3.662109375E-4
6.289583333E-2,3.356933594E-4
6.291666667E-2,5.798339844E-4
6.293750000E-2,6.713867188E-4
6.295833333E-2,7.019042969E-4
6.297916667E-2,-2.441406250E-4
6.300000000E-2,4.882812500E-4
6.302083333E-2,-4.272460938E-4
6.304166667E-2,1.525878906E-4
6.306250000E-2,-1.525878906E-4
6.308333333E-2,-3.051757812E-4
6.310416667E-2,6.408691406E-4
6.312500000E-2,-1.831054688E-4
6.314583333E-2,7.629394531E-4
6.316666667E-2,-1.831054688E-4
6.318750000E-2,0.000000000E0
6.320833333E-2,4.577636719E-4
6.322916667E-2,-2.136230469E-4
6.325000000E-2,3.051757812E-5
6.327083333E-2,5.187988281E-4
6.329166667E-2,4.272460938E-4
6.331250000E-2,1.037597656E-3
6.333333333E-2,8.850097656E-4
6.335416667E-2,7.629394531E-4
6.337500000E-2,1.129150391E-3
6.339583333E-2,2.441406250E-4
6.341666667E-2,4.577636719E-4
6.343750000E-2,-3.356933594E-4
6.345833333E-2,-3.967285156E-4
6.347916667E-2,7.324218750E-4
6.350000000E-2,6.103515625E-4
6.352083333E-2,9.460449219E-4
6.354166667E-2,1.373291016E-3
6.356250000E-2,1.159667969E-3
6.358333333E-2,1.647949219E-3
6.360416667E-2,1.007080078E-3
6.362500000E-2,1.373291016E-3
6.364583333E-2,2.227783203E-3
6.366666667E-2,1.007080078E-3
6.368750000E-2,9.155273438E-4
6.370833333E-2,6.408691406E-4
6.372916667E-2,1.190185547E-3
6.375000000E-2,1.739501953E-3
6.377083333E-2,7.019042969E-4
6.379166667E-2,1.373291016E-3
6.381250000E-2,3.967285156E-4
6.383333333E-2,4.882812500E-4
6.385416667E-2,3.662109375E-4
6.387500000E-2,-1.525878906E-4
6.389583333E-2,4.577636719E-4
6.391666667E-2,-1.220703125E-4
6.393750000E-2,-3.051757812E-5
6.395833333E-2,3.051757812E-5
6.397916667E-2,-3.356933594E-4
6.400000000E-2,4.272460938E-4
6.402083333E-2,3.356933594E-4
6.404166667E-2,5.493164062E-4
6.406250000E-2,4.882812500E-4
6.408333333E-2,7.629394531E-4
6.410416667E-2,8.544921875E-4
6.412500000E-2,8.239746094E-4
6.414583333E-2,1.098632812E-3
6.416666667E-2,6.713867188E-4
6.418750000E-2,1.892089844E-3
6.420833333E-2,1.922607422E-3
6.422916667E-2,1.831054688E-3
6.425000000E-2,1.647949219E-3
6.427083333E-2,4.577636719E-4
6.429166667E-2,3.051757812E-4
6.431250000E-2,-5.798339844E-4
6.433333333E-2,-4.577636719E-4
6.435416667E-2,-2.441406250E-4
6.437500000E-2,-2.441406250E-4
6.439583333E-2,1.495361328E-3
6.441666667E-2,1.373291016E-3
6.443750000E-2,1.831054688E-3
6.445833333E-2,2.105712891E-3
6.447916667E-2,2.075195312E-3
6.450000000E-2,1.556396484E-3
6.452083333E-2,8.850097656E-4
6.454166667E-2,6.713867188E-4
6.456250000E-2,7.019042969E-4
6.458333333E-2,8.544921875E-4
6.460416667E-2,-3.051757812E-4
6.462500000E-2,2.136230469E-4
6.464583333E-2,-2.136230469E-4
6.466666667E-2,-3.051757812E-4
6.468750000E-2,4.577636719E-4
6.470833333E-2,4.882812500E-4
6.472916667E-2,9.765625000E-4
6.475000000E-2,8.850097656E-4
6.477083333E-2,7.324218750E-4
6.479166667E-2,1.129150391E-3
6.481250000E-2,1.098632812E-3
6.483333333E-2,1.464843750E-3
6.485416667E-2,1.007080078E-3
6.487500000E-2,1.495361328E-3
6.489583333E-2,1.403808594E-3
6.491666667E-2,1.068115234E-3
6.493750000E-2,5.187988281E-4
6.495833333E-2,2.746582031E-4
6.497916667E-2,9.765625000E-4
6.500000000E-2,6.713867188E-4
6.502083333E-2,4.882812500E-4
6.504166667E-2,-3.051757812E-5
6.506250000E-2,0.000000000E0
6.508333333E-2,1.159667969E-3
6.510416667E-2,3.662109375E-4
6.512500000E-2,8.850097656E-4
6.514583333E-2,-3.356933594E-4
6.516666667E-2,-3.356933594E-4
6.518750000E-2,3.051757812E-5
6.520833333E-2,-5.493164062E-4
6.522916667E-2,-1.220703125E-4
6.525000000E-2,-9.765625000E-4
6.527083333E-2,-1.464843750E-3
6.529166667E-2,-1.342773438E-3
6.531250000E-2,-1.373291016E-3
6.533333333E-2,-1.281738281E-3
6.535416667E-2,-7.629394531E-4
6.537500000E-2,-1.220703125E-3
6.539583333E-2,-6.103515625E-4
6.541666667E-2,-9.155273438E-5
6.543750000E-2,4.882812500E-4
6.545833333E-2,5.798339844E-4
6.547916667E-2,3.967285156E-4
6.550000000E-2,-2.136230469E-4
6.552083333E-2,-2.746582031E-4
6.554166667E-2,-3.051757812E-5
6.556250000E-2,-8.850097656E-4
6.558333333E-2,-1.159667969E-3
6.560416667E-2,-7.019042969E-4
6.562500000E-2,-6.408691406E-4
6.564583333E-2,-3.356933594E-4
6.566666667E-2,4.882812500E-4
6.568750000E-2,1.159667969E-3
6.570833333E-2,1.739501953E-3
6.572916667E-2,1.464843750E-3
6.575000000E-2,1.556396484E-3
6.577083333E-2,8.239746094E-4
6.579166667E-2,8.850097656E-4
6.581250000E-2,1.403808594E-3
6.583333333E-2,1.190185547E-3
6.585416667E-2,1.800537109E-3
6.587500000E-2,2.044677734E-3
6.589583333E-2,2.014160156E-3
6.591666667E-2,1.678466797E-3
6.593750000E-2,1.525878906E-3
6.595833333E-2,1.434326172E-3
6.597916667E-2,9.765625000E-4
6.600000000E-2,1.159667969E-3
6.602083333E-2,6.103515625E-4
6.604166667E-2,7.324218750E-4
6.606250000E-2,6.103515625E-4
6.608333333E-2,9.460449219E-4
6.610416667E-2,9.155273438E-5
6.612500000E-2,-5.798339844E-4
6.614583333E-2,-3.051757812E-4
6.616666667E-2,-1.586914062E-3
6.618750000E-2,-7.324218750E-4
6.620833333E-2,-1.251220703E-3
6.622916667E-2,-7.629394531E-4
6.625000000E-2,-2.136230469E-4
6.627083333E-2,-1.647949219E-3
6.629166667E-2,-1.159667969E-3
6.631250000E-2,-2.685546875E-3
6.633333333E-2,-2.014160156E-3
6.635416667E-2,-1.281738281E-3
6.637500000E-2,-1.678466797E-3
6.639583333E-2,-6.408691406E-4
6.641666667E-2,-8.239746094E-4
6.643750000E-2,-1.525878906E-4
6.645833333E-2,-7.019042969E-4
6.647916667E-2,-1.037597656E-3
6.650000000E-2,-3.967285156E-4
6.652083333E-2,-4.577636719E-4
6.654166667E-2,-8.239746094E-4
6.656250000E-2,-7.019042969E-4
6.658333333E-2,-5.493164062E-4
6.660416667E-2,-6.408691406E-4
6.662500000E-2,9.155273438E-5
6.664583333E-2,-8.544921875E-4
6.666666667E-2,3.051757812E-5
6.668750000E-2,3.051757812E-5
6.670833333E-2,3.662109375E-4
6.672916667E-2,1.281738281E-3
6.675000000E-2,-6.713867188E-4
6.677083333E-2,3.051757812E-4
6.679166667E-2,-5.493164062E-4
6.681250000E-2,-1.037597656E-3
6.683333333E-2,-3.051757812E-4
6.685416667E-2,-1.525878906E-4
6.687500000E-2,5.493164062E-4
6.689583333E-2,-6.103515625E-4
6.691666667E-2,-4.577636719E-4
6.693750000E-2,-1.342773438E-3
6.695833333E-2,-1.037597656E-3
6.697916667E-2,-7.324218750E-4
6.700000000E-2,-1.556396484E-3
6.702083333E-2,-7.629394531E-4
6.704166667E-2,-1.068115234E-3
6.706250000E-2,-2.136230469E-4
6.708333333E-2,-1.739501953E-3
6.710416667E-2,-1.434326172E-3
6.712500000E-2,-1.647949219E-3
6.714583333E-2,-2.410888672E-3
6.716666667E-2,-1.525878906E-3
6.718750000E-2,-2.777099609E-3
6.720833333E-2,-8.850097656E-4
6.722916667E-2,-2.319335938E-3
6.725000000E-2,-1.647949219E-3
6.727083333E-2,-1.617431641E-3
6.729166667E-2,-2.410888672E-3
6.731250000E-2,-1.129150391E-3
6.733333333E-2,-2.136230469E-3
6.735416667E-2,-1.159667969E-3
6.737500000E-2,-1.373291016E-3
6.739583333E-2,-1.312255859E-3
6.741666667E-2,-1.556396484E-3
6.743750000E-2,-2.197265625E-3
6.745833333E-2,-1.953125000E-3
6.747916667E-2,-1.800537109E-3
6.750000000E-2,-1.922607422E-3
6.752083333E-2,-1.892089844E-3
6.754166667E-2,-1.770019531E-3
6.756250000E-2,-1.953125000E-3
6.758333333E-2,-1.159667969E-3
6.760416667E-2,-9.765625000E-4
6.762500000E-2,-3.967285156E-4
6.764583333E-2,-6.713867188E-4
6.766666667E-2,-7.324218750E-4
6.768750000E-2,-6.713867188E-4
6.770833333E-2,-1.129150391E-3
6.772916667E-2,-5.187988281E-4
6.775000000E-2,-8.239746094E-4
6.777083333E-2,4.577636719E-4
6.779166667E-2,-4.272460938E-4
6.781250000E-2,0.000000000E0
6.783333333E-2,-4.272460938E-4
6.785416667E-2,-8.239746094E-4
6.787500000E-2,-5.798339844E-4
6.789583333E-2,-1.159667969E-3
6.791666667E-2,-5.798339844E-4
6.793750000E-2,-1.159667969E-3
6.795833333E-2,1.525878906E-4
6.797916667E-2,-6.408691406E-4
6.800000000E-2,-8.239746094E-4
6.802083333E-2,-5.187988281E-4
6.804166667E-2,-1.953125000E-3
6.806250000E-2,-6.713867188E-4
6.808333333E-2,-1.007080078E-3
6.810416667E-2,-9.155273438E-4
6.812500000E-2,3.967285156E-4
6.814583333E-2,-1.525878906E-4
6.816666667E-2,9.155273438E-4
6.818750000E-2,3.356933594E-4
6.820833333E-2,-2.136230469E-4
6.822916667E-2,3.967285156E-4
6.825000000E-2,1.525878906E-4
6.827083333E-2,1.220703125E-4
6.829166667E-2,4.882812500E-4
6.831250000E-2,1.831054688E-4
6.833333333E-2,8.239746094E-4
6.835416667E-2,1.190185547E-3
6.837500000E-2,4.577636719E-4
6.839583333E-2,5.187988281E-4
6.841666667E-2,6.408691406E-4
6.843750000E-2,8.850097656E-4
6.845833333E-2,1.403808594E-3
6.847916667E-2,1.190185547E-3
6.850000000E-2,1.770019531E-3
6.852083333E-2,1.159667969E-3
6.854166667E-2,8.544921875E-4
6.856250000E-2,8.239746094E-4
6.858333333E-2,2.746582031E-4
6.860416667E-2,6.103515625E-4
6.862500000E-2,6.408691406E-4
6.864583333E-2,1.190185547E-3
6.866666667E-2,8.544921875E-4
6.868750000E-2,-3.051757812E-5
6.870833333E-2,-1.831054688E-4
6.872916667E-2,-4.272460938E-4
6.875000000E-2,-4.272460938E-4
6.877083333E-2,-4.272460938E-4
6.879166667E-2,-6.103515625E-4
6.881250000E-2,2.136230469E-4
6.883333333E-2,3.356933594E-4
6.885416667E-2,-5.187988281E-4
6.887500000E-2,-1.831054688E-4
6.889583333E-2,-5.798339844E-4
6.891666667E-2,-5.493164062E-4
6.893750000E-2,-6.103515625E-4
6.895833333E-2,-1.068115234E-3
6.897916667E-2,-8.239746094E-4
6.900000000E-2,-1.129150391E-3
6.902083333E-2,-5.493164062E-4
6.904166667E-2,-9.155273438E-4
6.906250000E-2,-3.356933594E-4
6.908333333E-2,-3.356933594E-4
6.910416667E-2,-9.460449219E-4
6.912500000E-2,-7.324218750E-4
6.914583333E-2,-4.272460938E-4
6.916666667E-2,3.051757812E-5
6.918750000E-2,-4.272460938E-4
6.920833333E-2,-7.934570312E-4
6.922916667E-2,-4.882812500E-4
6.925000000E-2,-8.850097656E-4
6.927083333E-2,-9.765625000E-4
6.929166667E-2,-9.765625000E-4
6.931250000E-2,-3.051757812E-4
6.933333333E-2,1.220703125E-4
6.935416667E-2,1.525878906E-4
6.937500000E-2,-2.746582031E-4
6.939583333E-2,-3.967285156E-4
6.941666667E-2,3.356933594E-4
6.943750000E-2,-6.408691406E-4
6.945833333E-2,-3.051757812E-4
6.947916667E-2,-5.187988281E-4
6.950000000E-2,-4.577636719E-4
6.952083333E-2,-3.662109375E-4
6.954166667E-2,-7.934570312E-4
6.956250000E-2,-1.525878906E-4
6.958333333E-2,-7.019042969E-4
6.960416667E-2,-6.713867188E-4
6.962500000E-2,-7.934570312E-4
6.964583333E-2,-9.155273438E-5
6.966666667E-2,-3.662109375E-4
6.968750000E-2,-3.051757812E-5
6.970833333E-2,1.220703125E-4
6.972916667E-2,-6.408691406E-4
6.975000000E-2,-3.051757812E-5
6.977083333E-2,-3.662109375E-4
6.979166667E-2,-9.460449219E-4
6.981250000E-2,-1.159667969E-3
6.983333333E-2,-1.434326172E-3
6.985416667E-2,-1.373291016E-3
6.987500000E-2,-1.434326172E-3
6.989583333E-2,-7.629394531E-4
6.991666667E-2,-7.629394531E-4
6.993750000E-2,-1.281738281E-3
6.995833333E-2,-8.239746094E-4
6.997916667E-2,-1.922607422E-3
7.000000000E-2,-7.629394531E-4
7.002083333E-2,-1.373291016E-3
7.004166667E-2,-1.678466797E-3
7.006250000E-2,-1.831054688E-4
7.008333333E-2,-5.187988281E-4
7.010416667E-2,3.662109375E-4
7.012500000E-2,-7.629394531E-4
7.014583333E-2,-8.850097656E-4
7.016666667E-2,-6.408691406E-4
7.018750000E-2,-1.586914062E-3
7.020833333E-2,-1.281738281E-3
7.022916667E-2,-8.544921875E-4
7.025000000E-2,-9.765625000E-4
7.027083333E-2,1.831054688E-4
7.029166667E-2,-5.798339844E-4
7.031250000E-2,-5.187988281E-4
7.033333333E-2,-8.239746094E-4
7.035416667E-2,-1.190185547E-3
7.037500000E-2,-7.324218750E-4
7.039583333E-2,-7.629394531E-4
7.041666667E-2,-4.882812500E-4
7.043750000E-2,-1.220703125E-4
7.045833333E-2,1.831054688E-4
7.047916667E-2,2.746582031E-4
7.050000000E-2,1.831054688E-4
7.052083333E-2,-1.525878906E-4
7.054166667E-2,-4.577636719E-4
7.056250000E-2,-1.220703125E-3
7.058333333E-2,-1.007080078E-3
7.060416667E-2,-7.324218750E-4
7.062500000E-2,-8.239746094E-4
7.064583333E-2,-5.493164062E-4
7.066666667E-2,1.525878906E-4
7.068750000E-2,-1.831054688E-4
7.070833333E-2,0.000000000E0
7.072916667E-2,3.051757812E-5
7.075000000E-2,7.324218750E-4
7.077083333E-2,8.239746094E-4
7.079166667E-2,8.544921875E-4
7.081250000E-2,1.068115234E-3
7.083333333E-2,2.746582031E-4
7.085416667E-2,4.272460938E-4
7.087500000E-2,5.493164062E-4
7.089583333E-2,8.544921875E-4
7.091666667E-2,9.155273438E-4
7.093750000E-2,1.373291016E-3
7.095833333E-2,9.765625000E-4
7.097916667E-2,9.765625000E-4
7.100000000E-2,8.239746094E-4
7.102083333E-2,6.713867188E-4
7.104166667E-2,9.765625000E-4
7.106250000E-2,8.544921875E-4
7.108333333E-2,1.495361328E-3
7.110416667E-2,1.708984375E-3
7.112500000E-2,2.655029297E-3
7.114583333E-2,2.929687500E-3
7.116666667E-2,2.227783203E-3
7.118750000E-2,2.716064453E-3
7.120833333E-2,1.922607422E-3
7.122916667E-2,1.892089844E-3
7.125000000E-2,2.441406250E-3
7.127083333E-2,2.075195312E-3
7.129166667E-2,2.655029297E-3
7.131250000E-2,1.983642578E-3
7.133333333E-2,2.349853516E-3
7.135416667E-2,2.441406250E-3
7.137500000E-2,1.220703125E-3
7.139583333E-2,2.563476562E-3
7.141666667E-2,1.586914062E-3
7.143750000E-2,1.892089844E-3
7.145833333E-2,2.014160156E-3
7.147916667E-2,1.403808594E-3
7.150000000E-2,2.136230469E-3
7.152083333E-2,1.068115234E-3
7.154166667E-2,9.155273438E-4
7.156250000E-2,5.798339844E-4
7.158333333E-2,2.441406250E-4
7.160416667E-2,1.098632812E-3
7.162500000E-2,1.342773438E-3
7.164583333E-2,1.525878906E-3
7.166666667E-2,1.403808594E-3
7.168750000E-2,1.037597656E-3
7.170833333E-2,1.098632812E-3
7.172916667E-2,7.324218750E-4
7.175000000E-2,1.831054688E-4
7.177083333E-2,7.629394531E-4
7.179166667E-2,4.577636719E-4
7.181250000E-2,4.577636719E-4
7.183333333E-2,9.460449219E-4
7.185416667E-2,1.831054688E-4
7.187500000E-2,1.342773438E-3
7.189583333E-2,5.798339844E-4
7.191666667E-2,7.629394531E-4
7.193750000E-2,1.129150391E-3
7.195833333E-2,3.662109375E-4
7.197916667E-2,1.098632812E-3
7.200000000E-2,8.544921875E-4
7.202083333E-2,8.239746094E-4
7.204166667E-2,8.239746094E-4
7.206250000E-2,7.629394531E-4
7.208333333E-2,8.544921875E-4
7.210416667E-2,1.068115234E-3
7.212500000E-2,7.324218750E-4
7.214583333E-2,1.129150391E-3
7.216666667E-2,7.324218750E-4
7.218750000E-2,9.155273438E-5
7.220833333E-2,7.629394531E-4
7.222916667E-2,3.051757812E-5
7.225000000E-2,1.281738281E-3
7.227083333E-2,1.586914062E-3
7.229166667E-2,1.556396484E-3
7.231250000E-2,1.007080078E-3
7.233333333E-2,-4.272460938E-4
7.235416667E-2,-9.155273438E-5
7.237500000E-2,-1.007080078E-3
7.239583333E-2,9.155273438E-5
7.241666667E-2,5.493164062E-4
7.243750000E-2,2.136230469E-4
7.245833333E-2,3.662109375E-4
7.247916667E-2,-3.051757812E-4
7.250000000E-2,-6.103515625E-5
7.252083333E-2,-7.934570312E-4
7.254166667E-2,-3.051757812E-4
7.256250000E-2,-9.155273438E-4
7.258333333E-2,-1.678466797E-3
7.260416667E-2,-1.037597656E-3
7.262500000E-2,-1.708984375E-3
7.264583333E-2,-1.037597656E-3
7.266666667E-2,-9.155273438E-4
7.268750000E-2,-1.007080078E-3
7.270833333E-2,-1.861572266E-3
7.272916667E-2,-7.629394531E-4
7.275000000E-2,-7.019042969E-4
7.277083333E-2,-5.798339844E-4
7.279166667E-2,2.746582031E-4
7.281250000E-2,-4.577636719E-4
7.283333333E-2,-2.746582031E-4
7.285416667E-2,-6.713867188E-4
7.287500000E-2,-9.155273438E-4
7.289583333E-2,-7.934570312E-4
7.291666667E-2,-1.098632812E-3
7.293750000E-2,-1.251220703E-3
7.295833333E-2,-6.713867188E-4
7.297916667E-2,-7.019042969E-4
7.300000000E-2,-9.155273438E-5
7.302083333E-2,3.356933594E-4
7.304166667E-2,-8.239746094E-4
7.306250000E-2,-1.007080078E-3
7.308333333E-2,-2.044677734E-3
7.310416667E-2,-1.098632812E-3
7.312500000E-2,-3.051757812E-4
7.314583333E-2,-9.765625000E-4
7.316666667E-2,-3.356933594E-4
7.318750000E-2,-6.103515625E-5
7.320833333E-2,-3.356933594E-4
7.322916667E-2,-7.324218750E-4
7.325000000E-2,-4.882812500E-4
7.327083333E-2,1.525878906E-4
7.329166667E-2,-5.187988281E-4
7.331250000E-2,-4.577636719E-4
7.333333333E-2,-7.324218750E-4
7.335416667E-2,-3.967285156E-4
7.337500000E-2,2.441406250E-4
7.339583333E-2,2.136230469E-4
7.341666667E-2,5.493164062E-4
7.343750000E-2,1.831054688E-4
7.345833333E-2,9.155273438E-5
7.347916667E-2,-2.136230469E-4
7.350000000E-2,3.051757812E-5
7.352083333E-2,6.103515625E-5
7.354166667E-2,3.662109375E-4
7.356250000E-2,6.103515625E-4
7.358333333E-2,3.051757812E-4
7.360416667E-2,-5.493164062E-4
7.362500000E-2,-1.220703125E-4
7.364583333E-2,1.220703125E-4
7.366666667E-2,-5.493164062E-4
7.368750000E-2,6.103515625E-5
7.370833333E-2,3.051757812E-4
7.372916667E-2,5.798339844E-4
7.375000000E-2,-9.155273438E-5
7.377083333E-2,-4.272460938E-4
7.379166667E-2,-2.441406250E-4
7.381250000E-2,-4.882812500E-4
7.383333333E-2,9.155273438E-5
7.385416667E-2,-9.155273438E-5
7.387500000E-2,1.525878906E-4
7.389583333E-2,0.000000000E0
7.391666667E-2,-9.155273438E-5
7.393750000E-2,-3.051757812E-5
7.395833333E-2,-7.324218750E-4
7.397916667E-2,-7.934570312E-4
7.400000000E-2,-7.934570312E-4
7.402083333E-2,-8.239746094E-4
7.404166667E-2,-1.831054688E-4
7.406250000E-2,3.967285156E-4
7.408333333E-2,7.934570312E-4
7.410416667E-2,1.251220703E-3
7.412500000E-2,8.850097656E-4
7.414583333E-2,4.272460938E-4
7.416666667E-2,3.356933594E-4
7.418750000E-2,5.798339844E-4
7.420833333E-2,5.187988281E-4
7.422916667E-2,4.272460938E-4
7.425000000E-2,9.155273438E-5
7.427083333E-2,9.155273438E-4
7.429166667E-2,6.713867188E-4
7.431250000E-2,1.037597656E-3
7.433333333E-2,1.647949219E-3
7.435416667E-2,1.251220703E-3
7.437500000E-2,2.136230469E-3
7.439583333E-2,1.098632812E-3
7.441666667E-2,1.159667969E-3
7.443750000E-2,1.556396484E-3
7.445833333E-2,1.556396484E-3
7.447916667E-2,2.258300781E-3
7.450000000E-2,1.922607422E-3
7.452083333E-2,1.586914062E-3
7.454166667E-2,1.220703125E-3
7.456250000E-2,9.765625000E-4
7.458333333E-2,9.460449219E-4
7.460416667E-2,6.713867188E-4
7.462500000E-2,8.239746094E-4
7.464583333E-2,1.068115234E-3
7.466666667E-2,1.251220703E-3
7.468750000E-2,1.037597656E-3
7.470833333E-2,5.493164062E-4
7.472916667E-2,9.765625000E-4
7.475000000E-2,8.544921875E-4
7.477083333E-2,1.373291016E-3
7.479166667E-2,1.983642578E-3
7.481250000E-2,1.983642578E-3
7.483333333E-2,2.349853516E-3
7.485416667E-2,2.014160156E-3
7.487500000E-2,1.098632812E-3
7.489583333E-2,1.220703125E-3
7.491666667E-2,8.239746094E-4
7.493750000E-2,2.075195312E-3
7.495833333E-2,1.739501953E-3
7.497916667E-2,1.647949219E-3
7.500000000E-2,2.075195312E-3
7.502083333E-2,7.934570312E-4
7.504166667E-2,1.770019531E-3
7.506250000E-2,1.068115234E-3
7.508333333E-2,1.037597656E-3
7.510416667E-2,1.800537109E-3
7.512500000E-2,8.850097656E-4
7.514583333E-2,1.922607422E-3
7.516666667E-2,9.460449219E-4
7.518750000E-2,1.220703125E-3
7.520833333E-2,1.373291016E-3
7.522916667E-2,4.577636719E-4
7.525000000E-2,4.272460938E-4
7.527083333E-2,2.441406250E-4
7.529166667E-2,-1.831054688E-4
7.531250000E-2,-6.103515625E-4
7.533333333E-2,-4.272460938E-4
7.535416667E-2,-9.155273438E-4
7.537500000E-2,-1.525878906E-4
7.539583333E-2,-2.746582031E-4
7.541666667E-2,-2.746582031E-4
7.543750000E-2,-6.408691406E-4
7.545833333E-2,-8.850097656E-4
7.547916667E-2,-2.441406250E-4
7.550000000E-2,-5.798339844E-4
7.552083333E-2,-4.882812500E-4
7.554166667E-2,-1.159667969E-3
7.556250000E-2,-1.312255859E-3
7.558333333E-2,-1.312255859E-3
7.560416667E-2,-2.197265625E-3
7.562500000E-2,-9.765625000E-4
7.564583333E-2,-1.770019531E-3
7.566666667E-2,-1.708984375E-3
7.568750000E-2,-1.678466797E-3
7.570833333E-2,-2.258300781E-3
7.572916667E-2,-1.220703125E-3
7.575000000E-2,-1.586914062E-3
7.577083333E-2,-8.850097656E-4
7.579166667E-2,-8.850097656E-4
7.581250000E-2,-8.239746094E-4
7.583333333E-2,-3.662109375E-4
7.585416667E-2,-1.220703125E-3
7.587500000E-2,-1.342773438E-3
7.589583333E-2,-1.312255859E-3
7.591666667E-2,-1.953125000E-3
7.593750000E-2,-1.464843750E-3
7.595833333E-2,-1.373291016E-3
